target_end_date,value,output_type_id,horizon,output_type,reference_date,location,target
2025-12-20,82.173821,0.35,-1,quantile,2025-12-27,01,wk inc covid hosp
2025-12-27,87.624691,0.35,0,quantile,2025-12-27,01,wk inc covid hosp
2026-01-03,90.471861,0.35,1,quantile,2025-12-27,01,wk inc covid hosp
2026-01-10,93.779702,0.35,2,quantile,2025-12-27,01,wk inc covid hosp
2026-01-17,96.794118,0.35,3,quantile,2025-12-27,01,wk inc covid hosp
2025-12-20,83.795715,0.4,-1,quantile,2025-12-27,01,wk inc covid hosp
2025-12-27,90.54769,0.4,0,quantile,2025-12-27,01,wk inc covid hosp
2026-01-03,94.277848,0.4,1,quantile,2025-12-27,01,wk inc covid hosp
2026-01-10,99.313646,0.4,2,quantile,2025-12-27,01,wk inc covid hosp
2026-01-17,102.36672,0.4,3,quantile,2025-12-27,01,wk inc covid hosp
2025-12-20,85.648938,0.45,-1,quantile,2025-12-27,01,wk inc covid hosp
2025-12-27,93.319145,0.45,0,quantile,2025-12-27,01,wk inc covid hosp
2026-01-03,98.489735,0.45,1,quantile,2025-12-27,01,wk inc covid hosp
2026-01-10,104.90388,0.45,2,quantile,2025-12-27,01,wk inc covid hosp
2026-01-17,108.91354,0.45,3,quantile,2025-12-27,01,wk inc covid hosp
2025-12-20,87.45383,0.5,-1,quantile,2025-12-27,01,wk inc covid hosp
2025-12-27,95.957539,0.5,0,quantile,2025-12-27,01,wk inc covid hosp
2026-01-03,102.90965,0.5,1,quantile,2025-12-27,01,wk inc covid hosp
2026-01-10,110.20415,0.5,2,quantile,2025-12-27,01,wk inc covid hosp
2026-01-17,115.45221,0.5,3,quantile,2025-12-27,01,wk inc covid hosp
2025-12-20,89.297038,0.55,-1,quantile,2025-12-27,01,wk inc covid hosp
2025-12-27,98.518534,0.55,0,quantile,2025-12-27,01,wk inc covid hosp
2026-01-03,107.32849,0.55,1,quantile,2025-12-27,01,wk inc covid hosp
2026-01-10,115.8217,0.55,2,quantile,2025-12-27,01,wk inc covid hosp
2026-01-17,123.03656,0.55,3,quantile,2025-12-27,01,wk inc covid hosp
2025-12-20,90.799851,0.6,-1,quantile,2025-12-27,01,wk inc covid hosp
2025-12-27,101.19233,0.6,0,quantile,2025-12-27,01,wk inc covid hosp
2026-01-03,112.05911,0.6,1,quantile,2025-12-27,01,wk inc covid hosp
2026-01-10,120.44578,0.6,2,quantile,2025-12-27,01,wk inc covid hosp
2026-01-17,129.69666,0.6,3,quantile,2025-12-27,01,wk inc covid hosp
2025-12-20,92.828422,0.65,-1,quantile,2025-12-27,01,wk inc covid hosp
2025-12-27,103.78099,0.65,0,quantile,2025-12-27,01,wk inc covid hosp
2026-01-03,116.2054,0.65,1,quantile,2025-12-27,01,wk inc covid hosp
2026-01-10,126.85767,0.65,2,quantile,2025-12-27,01,wk inc covid hosp
2026-01-17,137.19871,0.65,3,quantile,2025-12-27,01,wk inc covid hosp
2025-12-20,94.644918,0.7,-1,quantile,2025-12-27,01,wk inc covid hosp
2025-12-27,106.95611,0.7,0,quantile,2025-12-27,01,wk inc covid hosp
2026-01-03,121.42965,0.7,1,quantile,2025-12-27,01,wk inc covid hosp
2026-01-10,132.73765,0.7,2,quantile,2025-12-27,01,wk inc covid hosp
2026-01-17,145.43767,0.7,3,quantile,2025-12-27,01,wk inc covid hosp
2025-12-20,96.792934,0.75,-1,quantile,2025-12-27,01,wk inc covid hosp
2025-12-27,111.1891,0.75,0,quantile,2025-12-27,01,wk inc covid hosp
2026-01-03,126.68888,0.75,1,quantile,2025-12-27,01,wk inc covid hosp
2026-01-10,139.90586,0.75,2,quantile,2025-12-27,01,wk inc covid hosp
2026-01-17,155.12089,0.75,3,quantile,2025-12-27,01,wk inc covid hosp
2025-12-20,99.3052,0.8,-1,quantile,2025-12-27,01,wk inc covid hosp
2025-12-27,115.39616,0.8,0,quantile,2025-12-27,01,wk inc covid hosp
2026-01-03,132.88045,0.8,1,quantile,2025-12-27,01,wk inc covid hosp
2026-01-10,149.04302,0.8,2,quantile,2025-12-27,01,wk inc covid hosp
2026-01-17,165.60591,0.8,3,quantile,2025-12-27,01,wk inc covid hosp
2025-12-20,102.23073,0.85,-1,quantile,2025-12-27,01,wk inc covid hosp
2025-12-27,120.56399,0.85,0,quantile,2025-12-27,01,wk inc covid hosp
2026-01-03,141.22787,0.85,1,quantile,2025-12-27,01,wk inc covid hosp
2026-01-10,159.50321,0.85,2,quantile,2025-12-27,01,wk inc covid hosp
2026-01-17,180.26735,0.85,3,quantile,2025-12-27,01,wk inc covid hosp
2025-12-20,105.56506,0.9,-1,quantile,2025-12-27,01,wk inc covid hosp
2025-12-27,128.13385,0.9,0,quantile,2025-12-27,01,wk inc covid hosp
2026-01-03,150.28819,0.9,1,quantile,2025-12-27,01,wk inc covid hosp
2026-01-10,174.20917,0.9,2,quantile,2025-12-27,01,wk inc covid hosp
2026-01-17,198.71164,0.9,3,quantile,2025-12-27,01,wk inc covid hosp
2025-12-20,111.59608,0.95,-1,quantile,2025-12-27,01,wk inc covid hosp
2025-12-27,139.17513,0.95,0,quantile,2025-12-27,01,wk inc covid hosp
2026-01-03,167.87956,0.95,1,quantile,2025-12-27,01,wk inc covid hosp
2026-01-10,199.59564,0.95,2,quantile,2025-12-27,01,wk inc covid hosp
2026-01-17,223.6191,0.95,3,quantile,2025-12-27,01,wk inc covid hosp
2025-12-20,116.66943,0.975,-1,quantile,2025-12-27,01,wk inc covid hosp
2025-12-27,148.89629,0.975,0,quantile,2025-12-27,01,wk inc covid hosp
2026-01-03,184.31118,0.975,1,quantile,2025-12-27,01,wk inc covid hosp
2026-01-10,218.76214,0.975,2,quantile,2025-12-27,01,wk inc covid hosp
2026-01-17,258.63161,0.975,3,quantile,2025-12-27,01,wk inc covid hosp
2025-12-20,125.22114,0.99,-1,quantile,2025-12-27,01,wk inc covid hosp
2025-12-27,161.3081,0.99,0,quantile,2025-12-27,01,wk inc covid hosp
2026-01-03,204.41222,0.99,1,quantile,2025-12-27,01,wk inc covid hosp
2026-01-10,256.2177,0.99,2,quantile,2025-12-27,01,wk inc covid hosp
2026-01-17,293.51008,0.99,3,quantile,2025-12-27,01,wk inc covid hosp
2025-12-20,1.0016983,0.01,-1,quantile,2025-12-27,02,wk inc covid hosp
2025-12-27,0.68564544,0.01,0,quantile,2025-12-27,02,wk inc covid hosp
2026-01-03,0.61136817,0.01,1,quantile,2025-12-27,02,wk inc covid hosp
2026-01-10,0.32811967,0.01,2,quantile,2025-12-27,02,wk inc covid hosp
2026-01-17,0.23693932,0.01,3,quantile,2025-12-27,02,wk inc covid hosp
2025-12-20,1.5728868,0.025,-1,quantile,2025-12-27,02,wk inc covid hosp
2025-12-27,1.0847084,0.025,0,quantile,2025-12-27,02,wk inc covid hosp
2026-01-03,0.98701962,0.025,1,quantile,2025-12-27,02,wk inc covid hosp
2026-01-10,0.72238171,0.025,2,quantile,2025-12-27,02,wk inc covid hosp
2026-01-17,0.66087864,0.025,3,quantile,2025-12-27,02,wk inc covid hosp
2025-12-20,1.9892851,0.05,-1,quantile,2025-12-27,02,wk inc covid hosp
2025-12-27,1.6599929,0.05,0,quantile,2025-12-27,02,wk inc covid hosp
2026-01-03,1.5252948,0.05,1,quantile,2025-12-27,02,wk inc covid hosp
2026-01-10,1.1621403,0.05,2,quantile,2025-12-27,02,wk inc covid hosp
2026-01-17,1.0769628,0.05,3,quantile,2025-12-27,02,wk inc covid hosp
2025-12-20,2.6527825,0.1,-1,quantile,2025-12-27,02,wk inc covid hosp
2025-12-27,2.3280408,0.1,0,quantile,2025-12-27,02,wk inc covid hosp
2026-01-03,2.1707505,0.1,1,quantile,2025-12-27,02,wk inc covid hosp
2026-01-10,1.9130622,0.1,2,quantile,2025-12-27,02,wk inc covid hosp
2026-01-17,1.7708639,0.1,3,quantile,2025-12-27,02,wk inc covid hosp
2025-12-20,3.0193365,0.15,-1,quantile,2025-12-27,02,wk inc covid hosp
2025-12-27,2.9133427,0.15,0,quantile,2025-12-27,02,wk inc covid hosp
2026-01-03,2.72498,0.15,1,quantile,2025-12-27,02,wk inc covid hosp
2026-01-10,2.5743587,0.15,2,quantile,2025-12-27,02,wk inc covid hosp
2026-01-17,2.4271898,0.15,3,quantile,2025-12-27,02,wk inc covid hosp
2025-12-20,3.4326341,0.2,-1,quantile,2025-12-27,02,wk inc covid hosp
2025-12-27,3.2877181,0.2,0,quantile,2025-12-27,02,wk inc covid hosp
2026-01-03,3.2591444,0.2,1,quantile,2025-12-27,02,wk inc covid hosp
2026-01-10,3.1401678,0.2,2,quantile,2025-12-27,02,wk inc covid hosp
2026-01-17,3.1194507,0.2,3,quantile,2025-12-27,02,wk inc covid hosp
2025-12-20,3.7391696,0.25,-1,quantile,2025-12-27,02,wk inc covid hosp
2025-12-27,3.7015792,0.25,0,quantile,2025-12-27,02,wk inc covid hosp
2026-01-03,3.6620268,0.25,1,quantile,2025-12-27,02,wk inc covid hosp
2026-01-10,3.6100579,0.25,2,quantile,2025-12-27,02,wk inc covid hosp
2026-01-17,3.6297662,0.25,3,quantile,2025-12-27,02,wk inc covid hosp
2025-12-20,4.0661017,0.3,-1,quantile,2025-12-27,02,wk inc covid hosp
2025-12-27,4.1176913,0.3,0,quantile,2025-12-27,02,wk inc covid hosp
2026-01-03,4.1747926,0.3,1,quantile,2025-12-27,02,wk inc covid hosp
2026-01-10,4.1610626,0.3,2,quantile,2025-12-27,02,wk inc covid hosp
2026-01-17,4.2108016,0.3,3,quantile,2025-12-27,02,wk inc covid hosp
2025-12-20,4.4162414,0.35,-1,quantile,2025-12-27,02,wk inc covid hosp
2025-12-27,4.5314162,0.35,0,quantile,2025-12-27,02,wk inc covid hosp
2026-01-03,4.5752484,0.35,1,quantile,2025-12-27,02,wk inc covid hosp
2026-01-10,4.6545756,0.35,2,quantile,2025-12-27,02,wk inc covid hosp
2026-01-17,4.7757301,0.35,3,quantile,2025-12-27,02,wk inc covid hosp
2025-12-20,4.6923936,0.4,-1,quantile,2025-12-27,02,wk inc covid hosp
2025-12-27,4.8971247,0.4,0,quantile,2025-12-27,02,wk inc covid hosp
2026-01-03,5.0020477,0.4,1,quantile,2025-12-27,02,wk inc covid hosp
2026-01-10,5.2375611,0.4,2,quantile,2025-12-27,02,wk inc covid hosp
2026-01-17,5.4149269,0.4,3,quantile,2025-12-27,02,wk inc covid hosp
2025-12-20,5.0243352,0.45,-1,quantile,2025-12-27,02,wk inc covid hosp
2025-12-27,5.3393446,0.45,0,quantile,2025-12-27,02,wk inc covid hosp
2026-01-03,5.4506763,0.45,1,quantile,2025-12-27,02,wk inc covid hosp
2026-01-10,5.7352127,0.45,2,quantile,2025-12-27,02,wk inc covid hosp
2026-01-17,6.0152758,0.45,3,quantile,2025-12-27,02,wk inc covid hosp
2025-12-20,5.3416958,0.5,-1,quantile,2025-12-27,02,wk inc covid hosp
2025-12-27,5.6746446,0.5,0,quantile,2025-12-27,02,wk inc covid hosp
2026-01-03,6.0775626,0.5,1,quantile,2025-12-27,02,wk inc covid hosp
2026-01-10,6.3354566,0.5,2,quantile,2025-12-27,02,wk inc covid hosp
2026-01-17,6.601752,0.5,3,quantile,2025-12-27,02,wk inc covid hosp
2025-12-20,5.6715254,0.55,-1,quantile,2025-12-27,02,wk inc covid hosp
2025-12-27,6.1339946,0.55,0,quantile,2025-12-27,02,wk inc covid hosp
2026-01-03,6.5670577,0.55,1,quantile,2025-12-27,02,wk inc covid hosp
2026-01-10,6.9216529,0.55,2,quantile,2025-12-27,02,wk inc covid hosp
2026-01-17,7.3169143,0.55,3,quantile,2025-12-27,02,wk inc covid hosp
2025-12-20,6.0007074,0.6,-1,quantile,2025-12-27,02,wk inc covid hosp
2025-12-27,6.5927935,0.6,0,quantile,2025-12-27,02,wk inc covid hosp
2026-01-03,7.1820413,0.6,1,quantile,2025-12-27,02,wk inc covid hosp
2026-01-10,7.5059656,0.6,2,quantile,2025-12-27,02,wk inc covid hosp
2026-01-17,8.0914364,0.6,3,quantile,2025-12-27,02,wk inc covid hosp
2025-12-20,6.4088698,0.65,-1,quantile,2025-12-27,02,wk inc covid hosp
2025-12-27,7.109639,0.65,0,quantile,2025-12-27,02,wk inc covid hosp
2026-01-03,7.7903202,0.65,1,quantile,2025-12-27,02,wk inc covid hosp
2026-01-10,8.2915362,0.65,2,quantile,2025-12-27,02,wk inc covid hosp
2026-01-17,8.7039484,0.65,3,quantile,2025-12-27,02,wk inc covid hosp
2025-12-20,6.8065617,0.7,-1,quantile,2025-12-27,02,wk inc covid hosp
2025-12-27,7.6661609,0.7,0,quantile,2025-12-27,02,wk inc covid hosp
2026-01-03,8.5032965,0.7,1,quantile,2025-12-27,02,wk inc covid hosp
2026-01-10,8.9648962,0.7,2,quantile,2025-12-27,02,wk inc covid hosp
2026-01-17,9.5147286,0.7,3,quantile,2025-12-27,02,wk inc covid hosp
2025-12-20,7.3401185,0.75,-1,quantile,2025-12-27,02,wk inc covid hosp
2025-12-27,8.2833773,0.75,0,quantile,2025-12-27,02,wk inc covid hosp
2026-01-03,9.1972685,0.75,1,quantile,2025-12-27,02,wk inc covid hosp
2026-01-10,9.8816525,0.75,2,quantile,2025-12-27,02,wk inc covid hosp
2026-01-17,10.589845,0.75,3,quantile,2025-12-27,02,wk inc covid hosp
2025-12-20,7.9088485,0.8,-1,quantile,2025-12-27,02,wk inc covid hosp
2025-12-27,9.1712049,0.8,0,quantile,2025-12-27,02,wk inc covid hosp
2026-01-03,10.049707,0.8,1,quantile,2025-12-27,02,wk inc covid hosp
2026-01-10,10.784915,0.8,2,quantile,2025-12-27,02,wk inc covid hosp
2026-01-17,11.86324,0.8,3,quantile,2025-12-27,02,wk inc covid hosp
2025-12-20,8.5574162,0.85,-1,quantile,2025-12-27,02,wk inc covid hosp
2025-12-27,10.070775,0.85,0,quantile,2025-12-27,02,wk inc covid hosp
2026-01-03,11.039936,0.85,1,quantile,2025-12-27,02,wk inc covid hosp
2026-01-10,12.040962,0.85,2,quantile,2025-12-27,02,wk inc covid hosp
2026-01-17,13.304506,0.85,3,quantile,2025-12-27,02,wk inc covid hosp
2025-12-20,9.6202392,0.9,-1,quantile,2025-12-27,02,wk inc covid hosp
2025-12-27,11.217415,0.9,0,quantile,2025-12-27,02,wk inc covid hosp
2026-01-03,12.449044,0.9,1,quantile,2025-12-27,02,wk inc covid hosp
2026-01-10,14.068791,0.9,2,quantile,2025-12-27,02,wk inc covid hosp
2026-01-17,15.334819,0.9,3,quantile,2025-12-27,02,wk inc covid hosp
2025-12-20,11.150074,0.95,-1,quantile,2025-12-27,02,wk inc covid hosp
2025-12-27,13.344741,0.95,0,quantile,2025-12-27,02,wk inc covid hosp
2026-01-03,14.68273,0.95,1,quantile,2025-12-27,02,wk inc covid hosp
2026-01-10,16.727302,0.95,2,quantile,2025-12-27,02,wk inc covid hosp
2026-01-17,18.315255,0.95,3,quantile,2025-12-27,02,wk inc covid hosp
2025-12-20,12.560122,0.975,-1,quantile,2025-12-27,02,wk inc covid hosp
2025-12-27,15.520532,0.975,0,quantile,2025-12-27,02,wk inc covid hosp
2026-01-03,17.031216,0.975,1,quantile,2025-12-27,02,wk inc covid hosp
2026-01-10,19.24326,0.975,2,quantile,2025-12-27,02,wk inc covid hosp
2026-01-17,21.88572,0.975,3,quantile,2025-12-27,02,wk inc covid hosp
2025-12-20,14.393957,0.99,-1,quantile,2025-12-27,02,wk inc covid hosp
2025-12-27,17.878755,0.99,0,quantile,2025-12-27,02,wk inc covid hosp
2026-01-03,20.386085,0.99,1,quantile,2025-12-27,02,wk inc covid hosp
2026-01-10,22.05777,0.99,2,quantile,2025-12-27,02,wk inc covid hosp
2026-01-17,26.360516,0.99,3,quantile,2025-12-27,02,wk inc covid hosp
2025-12-20,66.205716,0.01,-1,quantile,2025-12-27,04,wk inc covid hosp
2025-12-27,64.565635,0.01,0,quantile,2025-12-27,04,wk inc covid hosp
2026-01-03,58.772825,0.01,1,quantile,2025-12-27,04,wk inc covid hosp
2026-01-10,56.168789,0.01,2,quantile,2025-12-27,04,wk inc covid hosp
2026-01-17,52.237568,0.01,3,quantile,2025-12-27,04,wk inc covid hosp
2025-12-20,68.461091,0.025,-1,quantile,2025-12-27,04,wk inc covid hosp
2025-12-27,67.464758,0.025,0,quantile,2025-12-27,04,wk inc covid hosp
2026-01-03,63.880052,0.025,1,quantile,2025-12-27,04,wk inc covid hosp
2026-01-10,60.360942,0.025,2,quantile,2025-12-27,04,wk inc covid hosp
2026-01-17,57.491009,0.025,3,quantile,2025-12-27,04,wk inc covid hosp
2025-12-20,70.799654,0.05,-1,quantile,2025-12-27,04,wk inc covid hosp
2025-12-27,70.619142,0.05,0,quantile,2025-12-27,04,wk inc covid hosp
2026-01-03,68.504511,0.05,1,quantile,2025-12-27,04,wk inc covid hosp
2026-01-10,65.28505,0.05,2,quantile,2025-12-27,04,wk inc covid hosp
2026-01-17,63.088731,0.05,3,quantile,2025-12-27,04,wk inc covid hosp
2025-12-20,73.891419,0.1,-1,quantile,2025-12-27,04,wk inc covid hosp
2025-12-27,74.890748,0.1,0,quantile,2025-12-27,04,wk inc covid hosp
2026-01-03,74.026523,0.1,1,quantile,2025-12-27,04,wk inc covid hosp
2026-01-10,72.150856,0.1,2,quantile,2025-12-27,04,wk inc covid hosp
2026-01-17,70.414104,0.1,3,quantile,2025-12-27,04,wk inc covid hosp
2025-12-20,75.922338,0.15,-1,quantile,2025-12-27,04,wk inc covid hosp
2025-12-27,77.431405,0.15,0,quantile,2025-12-27,04,wk inc covid hosp
2026-01-03,77.864525,0.15,1,quantile,2025-12-27,04,wk inc covid hosp
2026-01-10,76.677745,0.15,2,quantile,2025-12-27,04,wk inc covid hosp
2026-01-17,75.542286,0.15,3,quantile,2025-12-27,04,wk inc covid hosp
2025-12-20,77.180802,0.2,-1,quantile,2025-12-27,04,wk inc covid hosp
2025-12-27,79.640019,0.2,0,quantile,2025-12-27,04,wk inc covid hosp
2026-01-03,80.92732,0.2,1,quantile,2025-12-27,04,wk inc covid hosp
2026-01-10,80.212788,0.2,2,quantile,2025-12-27,04,wk inc covid hosp
2026-01-17,81.188224,0.2,3,quantile,2025-12-27,04,wk inc covid hosp
2025-12-20,78.592406,0.25,-1,quantile,2025-12-27,04,wk inc covid hosp
2025-12-27,81.618398,0.25,0,quantile,2025-12-27,04,wk inc covid hosp
2026-01-03,83.826098,0.25,1,quantile,2025-12-27,04,wk inc covid hosp
2026-01-10,85.239911,0.25,2,quantile,2025-12-27,04,wk inc covid hosp
2026-01-17,86.074955,0.25,3,quantile,2025-12-27,04,wk inc covid hosp
2025-12-20,79.732481,0.3,-1,quantile,2025-12-27,04,wk inc covid hosp
2025-12-27,83.204311,0.3,0,quantile,2025-12-27,04,wk inc covid hosp
2026-01-03,86.681718,0.3,1,quantile,2025-12-27,04,wk inc covid hosp
2026-01-10,89.081843,0.3,2,quantile,2025-12-27,04,wk inc covid hosp
2026-01-17,90.240174,0.3,3,quantile,2025-12-27,04,wk inc covid hosp
2025-12-20,81.064441,0.35,-1,quantile,2025-12-27,04,wk inc covid hosp
2025-12-27,85.47059,0.35,0,quantile,2025-12-27,04,wk inc covid hosp
2026-01-03,89.450531,0.35,1,quantile,2025-12-27,04,wk inc covid hosp
2026-01-10,92.903347,0.35,2,quantile,2025-12-27,04,wk inc covid hosp
2026-01-17,95.009887,0.35,3,quantile,2025-12-27,04,wk inc covid hosp
2025-12-20,82.176021,0.4,-1,quantile,2025-12-27,04,wk inc covid hosp
2025-12-27,87.125629,0.4,0,quantile,2025-12-27,04,wk inc covid hosp
2026-01-03,92.163816,0.4,1,quantile,2025-12-27,04,wk inc covid hosp
2026-01-10,96.205069,0.4,2,quantile,2025-12-27,04,wk inc covid hosp
2026-01-17,99.867363,0.4,3,quantile,2025-12-27,04,wk inc covid hosp
2025-12-20,83.281153,0.45,-1,quantile,2025-12-27,04,wk inc covid hosp
2025-12-27,88.968769,0.45,0,quantile,2025-12-27,04,wk inc covid hosp
2026-01-03,94.724408,0.45,1,quantile,2025-12-27,04,wk inc covid hosp
2026-01-10,99.462126,0.45,2,quantile,2025-12-27,04,wk inc covid hosp
2026-01-17,104.86328,0.45,3,quantile,2025-12-27,04,wk inc covid hosp
2025-12-20,84.304484,0.5,-1,quantile,2025-12-27,04,wk inc covid hosp
2025-12-27,90.723965,0.5,0,quantile,2025-12-27,04,wk inc covid hosp
2026-01-03,96.713476,0.5,1,quantile,2025-12-27,04,wk inc covid hosp
2026-01-10,102.62924,0.5,2,quantile,2025-12-27,04,wk inc covid hosp
2026-01-17,109.62727,0.5,3,quantile,2025-12-27,04,wk inc covid hosp
2025-12-20,85.334457,0.55,-1,quantile,2025-12-27,04,wk inc covid hosp
2025-12-27,92.580809,0.55,0,quantile,2025-12-27,04,wk inc covid hosp
2026-01-03,99.528498,0.55,1,quantile,2025-12-27,04,wk inc covid hosp
2026-01-10,106.51429,0.55,2,quantile,2025-12-27,04,wk inc covid hosp
2026-01-17,114.37399,0.55,3,quantile,2025-12-27,04,wk inc covid hosp
2025-12-20,86.377049,0.6,-1,quantile,2025-12-27,04,wk inc covid hosp
2025-12-27,94.517311,0.6,0,quantile,2025-12-27,04,wk inc covid hosp
2026-01-03,102.50507,0.6,1,quantile,2025-12-27,04,wk inc covid hosp
2026-01-10,110.05979,0.6,2,quantile,2025-12-27,04,wk inc covid hosp
2026-01-17,119.17373,0.6,3,quantile,2025-12-27,04,wk inc covid hosp
2025-12-20,87.574235,0.65,-1,quantile,2025-12-27,04,wk inc covid hosp
2025-12-27,96.914474,0.65,0,quantile,2025-12-27,04,wk inc covid hosp
2026-01-03,105.91468,0.65,1,quantile,2025-12-27,04,wk inc covid hosp
2026-01-10,114.72512,0.65,2,quantile,2025-12-27,04,wk inc covid hosp
2026-01-17,125.32574,0.65,3,quantile,2025-12-27,04,wk inc covid hosp
2025-12-20,88.786829,0.7,-1,quantile,2025-12-27,04,wk inc covid hosp
2025-12-27,99.115217,0.7,0,quantile,2025-12-27,04,wk inc covid hosp
2026-01-03,108.56876,0.7,1,quantile,2025-12-27,04,wk inc covid hosp
2026-01-10,119.62697,0.7,2,quantile,2025-12-27,04,wk inc covid hosp
2026-01-17,131.79803,0.7,3,quantile,2025-12-27,04,wk inc covid hosp
2025-12-20,90.235511,0.75,-1,quantile,2025-12-27,04,wk inc covid hosp
2025-12-27,101.42929,0.75,0,quantile,2025-12-27,04,wk inc covid hosp
2026-01-03,113.07823,0.75,1,quantile,2025-12-27,04,wk inc covid hosp
2026-01-10,124.64184,0.75,2,quantile,2025-12-27,04,wk inc covid hosp
2026-01-17,138.67107,0.75,3,quantile,2025-12-27,04,wk inc covid hosp
2025-12-20,91.77871,0.8,-1,quantile,2025-12-27,04,wk inc covid hosp
2025-12-27,104.01349,0.8,0,quantile,2025-12-27,04,wk inc covid hosp
2026-01-03,117.31154,0.8,1,quantile,2025-12-27,04,wk inc covid hosp
2026-01-10,131.41021,0.8,2,quantile,2025-12-27,04,wk inc covid hosp
2026-01-17,146.13115,0.8,3,quantile,2025-12-27,04,wk inc covid hosp
2025-12-20,93.6807,0.85,-1,quantile,2025-12-27,04,wk inc covid hosp
2025-12-27,107.63075,0.85,0,quantile,2025-12-27,04,wk inc covid hosp
2026-01-03,123.39586,0.85,1,quantile,2025-12-27,04,wk inc covid hosp
2026-01-10,139.59839,0.85,2,quantile,2025-12-27,04,wk inc covid hosp
2026-01-17,157.11489,0.85,3,quantile,2025-12-27,04,wk inc covid hosp
2025-12-20,96.078717,0.9,-1,quantile,2025-12-27,04,wk inc covid hosp
2025-12-27,111.97012,0.9,0,quantile,2025-12-27,04,wk inc covid hosp
2026-01-03,129.85348,0.9,1,quantile,2025-12-27,04,wk inc covid hosp
2026-01-10,149.6037,0.9,2,quantile,2025-12-27,04,wk inc covid hosp
2026-01-17,169.9615,0.9,3,quantile,2025-12-27,04,wk inc covid hosp
2025-12-20,99.922014,0.95,-1,quantile,2025-12-27,04,wk inc covid hosp
2025-12-27,119.87203,0.95,0,quantile,2025-12-27,04,wk inc covid hosp
2026-01-03,142.54958,0.95,1,quantile,2025-12-27,04,wk inc covid hosp
2026-01-10,166.73174,0.95,2,quantile,2025-12-27,04,wk inc covid hosp
2026-01-17,195.82161,0.95,3,quantile,2025-12-27,04,wk inc covid hosp
2025-12-20,103.44089,0.975,-1,quantile,2025-12-27,04,wk inc covid hosp
